---TICK-TAG---
***START MEMORY***
UVs: 46, TOs: 0/0, ErrorsOrGF: 1, TTFF: 65
Fixes: 9323, Avg. time to fix: 0 s, Avg. HDOP (x10): 9

count,timestamp,lat,lon
318,1646224209,47.74306,8.99898
319,1646224210,47.74306,8.99898
320,1646224211,47.74306,8.99898
321,1646224212,47.74306,8.99898
322,1646224213,47.74306,8.99898
323,1646224214,47.74306,8.99898
324,1646224215,47.74306,8.99898
325,1646224216,47.74306,8.99898
326,1646224217,47.74306,8.99898
327,1646224218,47.74306,8.99898
328,1646224219,47.74306,8.99898
329,1646224220,47.74306,8.99898
330,1646224221,47.74306,8.99898
331,1646224222,47.74306,8.99898
332,1646224223,47.74306,8.99898
333,1646224224,47.74306,8.99898
334,1646224225,47.74306,8.99898
335,1646224226,47.74306,8.99898
336,1646224227,47.74306,8.99898
337,1646224228,47.74306,8.99898
338,1646224229,47.74306,8.99898
339,1646224230,47.74306,8.99898
340,1646224231,47.74306,8.99898
341,1646224232,47.74306,8.99898
342,1646224233,47.74306,8.99898
343,1646224234,47.74306,8.99898
344,1646224235,47.74306,8.99898
345,1646224236,47.74306,8.99898
346,1646224237,47.74306,8.99898
347,1646224238,47.74306,8.99898
348,1646224239,47.74306,8.99898
349,1646224240,47.74306,8.99898
350,1646224241,47.74306,8.99898
351,1646224242,47.74306,8.99898
352,1646224243,47.74306,8.99898
353,1646224244,47.74306,8.99898
354,1646224245,47.74306,8.99898
355,1646224246,47.74306,8.99898
356,1646224247,47.74306,8.99898
357,1646224248,47.74306,8.99898
358,1646224249,47.74306,8.99898
359,1646224250,47.74306,8.99898
360,1646224251,47.74306,8.99898
361,1646224252,47.74306,8.99898
362,1646224253,47.74306,8.99898
363,1646224254,47.74306,8.99898
364,1646224255,47.74306,8.99898
365,1646224256,47.74306,8.99898
366,1646224257,47.74306,8.99898
367,1646224258,47.74306,8.99898
368,1646224259,47.74306,8.99898
369,1646224260,47.74306,8.99898
370,1646224261,47.74306,8.99898
371,1646224262,47.74306,8.99898
372,1646224263,47.74306,8.99898
373,1646224264,47.74306,8.99898
374,1646224265,47.74306,8.99898
375,1646224266,47.74306,8.99898
376,1646224267,47.74306,8.99898
377,1646224268,47.74306,8.99898
378,1646224267,47.74306,8.99898
379,1646224268,47.74306,8.99898
380,1646224269,47.74306,8.99898
381,1646224270,47.74306,8.99898
382,1646224271,47.74306,8.99898
383,1646224272,47.74306,8.99898
384,1646224273,47.74306,8.99898
385,1646224274,47.74306,8.99898
386,1646224275,47.74306,8.99898
387,1646224276,47.74306,8.99898
388,1646224277,47.74306,8.99898
389,1646224278,47.74306,8.99898
390,1646224279,47.74305,8.99898
391,1646224280,47.74305,8.99898
392,1646224281,47.74305,8.99898
393,1646224282,47.74305,8.99898
394,1646224283,47.74305,8.99898
395,1646224284,47.74305,8.99898
396,1646224285,47.74305,8.99898
397,1646224286,47.74305,8.99898
398,1646224287,47.74305,8.99898
399,1646224288,47.74305,8.99898
400,1646224289,47.74305,8.99898
401,1646224290,47.74305,8.99898
402,1646224291,47.74305,8.99898
403,1646224292,47.74305,8.99898
404,1646224293,47.74305,8.99898
405,1646224294,47.74305,8.99898
406,1646224295,47.74305,8.99898
407,1646224296,47.74305,8.99898
408,1646224297,47.74305,8.99898
409,1646224298,47.74305,8.99898
410,1646224299,47.74305,8.99898
411,1646224300,47.74305,8.99898
412,1646224301,47.74305,8.99898
413,1646224302,47.74305,8.99898
414,1646224303,47.74305,8.99898
415,1646224304,47.74305,8.99898
416,1646224305,47.74305,8.99898
417,1646224306,47.74305,8.99898
418,1646224307,47.74305,8.99898
419,1646224308,47.74305,8.99898
420,1646224309,47.74305,8.99898
421,1646224310,47.74305,8.99898
422,1646224311,47.74305,8.99898
423,1646224312,47.74305,8.99898
424,1646224313,47.74305,8.99898
425,1646224314,47.74305,8.99898
426,1646224315,47.74305,8.99898
427,1646224316,47.74305,8.99898
428,1646224317,47.74305,8.99898
429,1646224318,47.74305,8.99898
