---TICK-TAG---
*START MEMORY*
UVs: 115, TOs: 0/0, ErrorsOrGF: 1, TTFF: 71
Fixes: 12445, Avg. TTF: 0 s, Avg. HDOP (x10): 8

count,timestamp,lat,lon
327,1646641641,47.74525,8.99423
328,1646641642,47.74526,8.99423
329,1646641643,47.74528,8.99424
330,1646641644,47.74529,8.99425
331,1646641645,47.74531,8.99425
332,1646641646,47.74532,8.99426
333,1646641647,47.74533,8.99426
334,1646641648,47.74534,8.99427
335,1646641649,47.74535,8.99427
336,1646641650,47.74536,8.99427
337,1646641651,47.74538,8.99428
338,1646641652,47.74539,8.99428
339,1646641653,47.74540,8.99428
340,1646641654,47.74541,8.99429
341,1646641655,47.74543,8.99429
342,1646641656,47.74544,8.99430
343,1646641657,47.74545,8.99430
344,1646641658,47.74546,8.99431
345,1646641659,47.74548,8.99431
346,1646641660,47.74549,8.99432
347,1646641661,47.74550,8.99432
348,1646641662,47.74552,8.99432
349,1646641663,47.74553,8.99433
350,1646641664,47.74554,8.99433
351,1646641665,47.74555,8.99434
352,1646641666,47.74556,8.99434
353,1646641667,47.74558,8.99434
354,1646641668,47.74559,8.99435
355,1646641669,47.74560,8.99435
356,1646641671,47.74562,8.99436
357,1646641672,47.74564,8.99436
358,1646641673,47.74565,8.99437
359,1646641674,47.74566,8.99437
360,1646641675,47.74567,8.99438
361,1646641676,47.74568,8.99438
362,1646641677,47.74569,8.99439
363,1646641678,47.74570,8.99439
364,1646641679,47.74572,8.99440
365,1646641680,47.74573,8.99440
366,1646641681,47.74574,8.99441
367,1646641682,47.74575,8.99442
368,1646641683,47.74576,8.99443
369,1646641684,47.74577,8.99444
370,1646641685,47.74579,8.99445
371,1646641686,47.74580,8.99446
372,1646641687,47.74581,8.99448
373,1646641688,47.74582,8.99449
374,1646641689,47.74583,8.99450
375,1646641690,47.74584,8.99451
376,1646641691,47.74584,8.99452
377,1646641692,47.74584,8.99452
378,1646641693,47.74584,8.99452
379,1646641694,47.74584,8.99452
380,1646641695,47.74584,8.99452
381,1646641696,47.74584,8.99452
382,1646641697,47.74584,8.99452
383,1646641698,47.74584,8.99452
384,1646641699,47.74584,8.99452
385,1646641700,47.74584,8.99452
386,1646641701,47.74584,8.99452
387,1646641702,47.74584,8.99451
388,1646641703,47.74584,8.99451
389,1646641704,47.74584,8.99451
390,1646641705,47.74584,8.99451
391,1646641706,47.74585,8.99451
392,1646641707,47.74585,8.99451
393,1646641708,47.74585,8.99451
394,1646641709,47.74585,8.99451
395,1646641710,47.74585,8.99450
396,1646641711,47.74585,8.99451
397,1646641712,47.74585,8.99452
398,1646641713,47.74586,8.99454
399,1646641714,47.74587,8.99456
400,1646641715,47.74587,8.99457
401,1646641716,47.74588,8.99459
402,1646641717,47.74589,8.99460
403,1646641718,47.74590,8.99462
404,1646641719,47.74591,8.99464
405,1646641720,47.74592,8.99465
406,1646641721,47.74592,8.99466
407,1646641722,47.74593,8.99468
408,1646641723,47.74594,8.99469
409,1646641724,47.74595,8.99471
410,1646641725,47.74596,8.99473
411,1646641726,47.74597,8.99474
412,1646641727,47.74598,8.99476
413,1646641728,47.74599,8.99477
414,1646641729,47.74600,8.99478
415,1646641730,47.74601,8.99480
416,1646641731,47.74602,8.99481
417,1646641732,47.74602,8.99482
418,1646641733,47.74603,8.99484
419,1646641734,47.74604,8.99485
420,1646641735,47.74605,8.99486
421,1646641736,47.74606,8.99488
422,1646641737,47.74607,8.99489
423,1646641738,47.74608,8.99491
424,1646641739,47.74609,8.99493
425,1646641740,47.74610,8.99494
426,1646641741,47.74611,8.99496
427,1646641742,47.74612,8.99497
428,1646641743,47.74613,8.99499
429,1646641744,47.74614,8.99500
430,1646641745,47.74615,8.99502
431,1646641746,47.74616,8.99503
432,1646641747,47.74617,8.99504
433,1646641748,47.74618,8.99505
434,1646641749,47.74618,8.99506
435,1646641750,47.74619,8.99507
436,1646641751,47.74621,8.99507
437,1646641752,47.74622,8.99506
438,1646641753,47.74623,8.99504
