event-id,visible,timestamp,lon,lat,bar:barometric-pressure,data-decoding-software,eobs:activity,eobs:activity-samples,eobs:battery-voltage,eobs:fix-battery-voltage,eobs:horizontal-accuracy-estimate,eobs:key-bin-checksum,eobs:speed-accuracy-estimate,eobs:start-timestamp,eobs:status,eobs:temperature,eobs:type-of-fix,eobs:used-time-to-get-fix,gps:dop,gps:satellite-count,ground-speed,heading,height-above-ellipsoid,height-raw,import-marked-outlier,mag:magnetic-field-raw-x,mag:magnetic-field-raw-y,mag:magnetic-field-raw-z,orientation:quaternion-raw-w,orientation:quaternion-raw-x,orientation:quaternion-raw-y,orientation:quaternion-raw-z,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
21239135999,true,2022-02-09 07:28:06.000,31.3495852,-24.5160444,0.0,"14",,,3426,3416,2.3,3310322099,0.38,2022-02-09 07:06:42.000,"A",32,3,1283,1.6,9,5.14,344.72,489.9,,false,32.0,82.0,2.0,-24059,-11,-27,83,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136005,true,2022-02-09 07:28:07.000,31.3495731,-24.5160125,0.0,"14",,,3426,3419,2.56,3251551215,0.23,2022-02-09 07:06:42.000,"A",32,3,1284,1.6,9,3.44,355.21,489.6,,false,1.0,-13.0,-31.0,-30770,6,-25,85,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136006,true,2022-02-09 07:28:08.000,31.3495941,-24.5159843,0.0,"14",,,3426,3416,2.3,2340595472,0.25,2022-02-09 07:06:42.000,"A",32,3,1285,1.6,9,4.26,28.18,490.2,,false,0.0,10.0,-46.0,-30649,65,-63,9,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136012,true,2022-02-09 07:28:09.000,31.3496143,-24.5159536,0.0,"14",,,3426,3416,2.3,3613400569,0.29,2022-02-09 07:06:42.000,"A",32,3,1286,1.6,9,3.97,22.28,490.6,,false,28.0,14.0,-18.0,-31032,42,-122,103,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136015,true,2022-02-09 07:28:10.000,31.3496284,-24.5159262,0.0,"14",,,3426,3416,2.3,1654667934,0.27,2022-02-09 07:06:42.000,"A",32,3,1287,1.6,9,3.08,24.9,490.7,,false,63.0,1.0,31.0,-29156,3,-99,64,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136018,true,2022-02-09 07:28:11.000,31.3496229,-24.5159108,0.0,"14",,,3426,3416,2.56,1402679355,0.38,2022-02-09 07:06:42.000,"A",32,3,1288,1.6,9,2.29,11.8,490.1,,false,47.0,111.0,63.0,-20600,-27,-39,88,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136024,true,2022-02-09 07:28:12.000,31.3495946,-24.5158926,0.0,"14",,,3426,3416,2.56,3176785408,0.31,2022-02-09 07:06:42.000,"A",32,3,1289,1.6,9,4.16,313.26,490.1,,false,51.0,91.0,49.0,-22104,-18,-39,85,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136027,true,2022-02-09 07:28:13.000,31.3495743,-24.5158803,0.0,"14",,,3426,3416,2.56,526301414,0.26,2022-02-09 07:06:42.000,"A",32,3,1290,1.6,9,1.31,311.95,490.8,,false,4.0,136.0,14.0,-15534,-17,-25,109,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136030,true,2022-02-09 07:28:14.000,31.349568,-24.5158728,0.0,"14",,,3426,3417,2.56,162584368,0.2,2022-02-09 07:06:42.000,"A",32,3,1292,1.6,9,0.75,320.47,490.9,,false,8.0,94.0,-26.0,-25634,25,-16,75,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136034,true,2022-02-09 07:28:15.000,31.3495686,-24.5158728,0.0,"14",,,3426,3409,2.56,163772505,0.21,2022-02-09 07:06:42.000,"A",32,3,1293,1.6,9,0.45,278.53,490.9,,false,-99.0,-41.0,-63.0,-31298,20,-22,-69,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136040,true,2022-02-09 07:28:16.000,31.3495687,-24.5158722,0.0,"14",,,3426,3416,2.56,3115240964,0.39,2022-02-09 07:06:42.000,"A",32,3,1294,1.6,9,0.36,278.53,491.0,,false,-10.0,40.0,-54.0,-25706,2,-7,80,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136045,true,2022-02-09 07:28:17.000,31.3495674,-24.5158726,0.0,"14",,,3426,3416,2.82,4074550969,0.45,2022-02-09 07:06:42.000,"A",32,3,1295,1.6,9,0.4,218.23,492.0,,false,-70.0,140.0,8.0,1754,-24,-18,125,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136048,true,2022-02-09 07:28:18.000,31.3495687,-24.5158727,0.0,"14",,,3426,3416,2.82,3982607038,0.4,2022-02-09 07:06:42.000,"A",32,3,1296,1.6,9,0.33,297.53,492.1,,false,-53.0,129.0,-19.0,4182,-40,-10,120,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136053,true,2022-02-09 07:28:19.000,31.3495703,-24.5158737,0.0,"14",,,3426,3406,2.56,3356835962,0.28,2022-02-09 07:06:42.000,"A",32,3,1297,1.6,9,0.54,209.72,492.2,,false,-204.0,86.0,-20.0,14902,-1,-19,113,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136054,true,2022-02-09 07:28:20.000,31.3495684,-24.5158798,0.0,"14",,,3426,3416,2.56,1377632818,0.37,2022-02-09 07:06:42.000,"A",32,3,1298,1.6,9,0.93,200.54,492.0,,false,-232.0,124.0,36.0,7399,26,-32,118,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136059,true,2022-02-09 07:28:21.000,31.3495668,-24.5158819,0.0,"14",,,3426,3416,2.56,565427418,0.7,2022-02-09 07:06:42.000,"A",32,3,1299,1.6,9,0.34,200.54,492.6,,false,-156.0,146.0,-4.0,2270,0,-24,126,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136065,true,2022-02-09 07:28:22.000,31.3495658,-24.5158813,0.0,"14",,,3426,3411,2.82,2883543304,0.59,2022-02-09 07:06:42.000,"A",32,3,1300,1.6,9,0.08,200.54,492.7,,false,-32.0,158.0,6.0,-644,-34,-23,122,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136066,true,2022-02-09 07:28:23.000,31.3495665,-24.5158788,0.0,"14",,,3426,3416,2.82,452439638,0.26,2022-02-09 07:06:42.000,"A",32,3,1301,1.6,9,0.47,245.76,492.7,,false,-47.0,139.0,-21.0,7240,-52,-6,114,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136073,true,2022-02-09 07:28:24.000,31.3495661,-24.5158773,0.0,"14",,,3426,3416,2.82,1884320196,0.27,2022-02-09 07:06:42.000,"A",32,3,1302,1.6,9,0.03,245.76,493.0,,false,-51.0,137.0,-29.0,8185,-46,-7,115,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136075,true,2022-02-09 07:28:25.000,31.3495651,-24.5158772,0.0,"14",,,3426,3403,2.82,1873624656,0.3,2022-02-09 07:06:42.000,"A",32,3,1303,1.6,9,0.06,245.76,493.2,,false,-50.0,150.0,-12.0,7465,-48,-10,115,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136080,true,2022-02-09 07:28:26.000,31.3495651,-24.5158775,0.0,"14",,,3426,3416,2.82,2707582031,0.55,2022-02-09 07:06:42.000,"A",32,3,1303,1.6,9,0.14,245.76,493.4,,false,-34.0,152.0,2.0,4970,-50,-12,116,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136082,true,2022-02-09 07:28:27.000,31.3495604,-24.5158797,0.0,"14",,,3426,3417,2.82,39275015,0.23,2022-02-09 07:06:42.000,"A",32,3,1304,1.6,9,0.99,244.45,493.6,,false,-41.0,163.0,17.0,-4659,-17,-31,122,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136088,true,2022-02-09 07:28:28.000,31.3495463,-24.5158808,0.0,"14",,,3426,3409,2.82,2765003763,0.21,2022-02-09 07:06:42.000,"A",32,3,1305,1.6,9,1.75,268.7,493.8,,false,-21.0,141.0,-3.0,-9245,-21,-23,119,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136093,true,2022-02-09 07:28:29.000,31.3495401,-24.5158794,0.0,"14",,,3426,3413,2.56,3643452755,0.39,2022-02-09 07:06:42.000,"A",32,3,1306,1.6,9,0.2,268.7,493.7,,false,43.0,135.0,61.0,-12076,-32,-35,110,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136095,true,2022-02-09 07:28:30.000,31.349551,-24.515868,0.0,"14",,,3426,3416,2.56,2656674732,0.27,2022-02-09 07:06:42.000,"A",32,3,1307,1.6,9,2.7,351.27,493.4,,false,-7.0,39.0,-47.0,-30072,53,-57,66,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136100,true,2022-02-09 07:28:31.000,31.3495523,-24.5158511,0.0,"14",,,3426,3417,2.56,1788603563,0.31,2022-02-09 07:06:42.000,"A",32,3,1308,1.6,9,2.04,342.75,493.5,,false,22.0,98.0,-4.0,-19669,-2,-31,98,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136105,true,2022-02-09 07:28:32.000,31.3495369,-24.5158357,0.0,"14",,,3426,3416,2.56,3872948008,0.29,2022-02-09 07:06:42.000,"A",32,3,1309,1.6,9,2.6,323.09,494.1,,false,27.0,85.0,-3.0,-17410,-26,-19,104,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136108,true,2022-02-09 07:28:33.000,31.3495414,-24.5158374,0.0,"14",,,3426,3416,2.56,3524274235,0.36,2022-02-09 07:06:42.000,"A",32,3,1310,1.6,9,2.44,36.04,494.1,,false,-144.0,-8.0,-52.0,29185,-30,14,112,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136113,true,2022-02-09 07:28:34.000,31.3495591,-24.5158482,0.0,"14",,,3426,3402,2.56,3767042684,0.27,2022-02-09 07:06:42.000,"A",32,3,1311,1.6,9,1.89,64.23,493.6,,false,-114.0,2.0,-68.0,29567,-51,27,94,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136115,true,2022-02-09 07:28:35.000,31.3495598,-24.5158551,0.0,"14",,,3426,3416,2.56,1154314833,0.2,2022-02-09 07:06:42.000,"A",32,3,1312,1.6,9,1.19,106.82,494.2,,false,-152.0,98.0,-42.0,9776,-14,-10,121,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136118,true,2022-02-09 07:28:36.000,31.3495645,-24.5158607,0.0,"14",,,3426,3416,2.56,78709925,0.31,2022-02-09 07:06:42.000,"A",32,3,1313,1.6,9,1.45,106.17,494.0,,false,-175.0,67.0,-43.0,28156,-39,-16,124,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136122,true,2022-02-09 07:28:37.000,31.3495757,-24.5158638,0.0,"14",,,3426,3416,2.56,553154458,0.32,2022-02-09 07:06:42.000,"A",32,3,1314,1.6,9,1.09,102.24,493.7,,false,-125.0,-3.0,-59.0,31041,-26,-4,78,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136128,true,2022-02-09 07:28:38.000,31.3495829,-24.5158643,0.0,"14",,,3426,3416,2.56,3950335419,0.34,2022-02-09 07:06:42.000,"A",32,3,1315,1.6,9,0.53,100.93,493.5,,false,-186.0,24.0,-48.0,28983,-31,-28,112,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136131,true,2022-02-09 07:28:39.000,31.3495861,-24.5158636,0.0,"14",,,3426,3417,2.56,3432535493,0.29,2022-02-09 07:06:42.000,"A",32,3,1316,1.6,9,0.38,82.58,493.4,,false,-80.0,6.0,-64.0,31650,-58,-25,-116,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136134,true,2022-02-09 07:28:40.000,31.3495873,-24.5158625,0.0,"14",,,3426,3416,2.56,990376745,0.26,2022-02-09 07:06:42.000,"A",32,3,1317,1.6,9,0.13,82.58,493.6,,false,-29.0,23.0,-57.0,29073,-28,21,-112,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136140,true,2022-02-09 07:28:41.000,31.3495859,-24.5158632,0.0,"14",,,3426,3417,2.56,2891565623,0.21,2022-02-09 07:06:42.000,"A",32,3,1318,1.6,9,0.15,82.58,493.3,,false,26.0,2.0,-2.0,29153,3,58,-100,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136143,true,2022-02-09 07:28:42.000,31.349586,-24.515863,0.0,"14",,,3426,3417,2.56,1788012289,0.35,2022-02-09 07:06:42.000,"A",32,3,1319,1.6,9,0.16,82.58,493.1,,false,33.0,-37.0,7.0,29974,5,89,-51,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136146,true,2022-02-09 07:28:43.000,31.3495848,-24.5158616,0.0,"14",,,3426,3416,2.56,1793442421,0.27,2022-02-09 07:06:42.000,"A",32,3,1320,1.6,9,0.32,82.58,492.9,,false,-38.0,38.0,-60.0,26263,-18,3,-74,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136152,true,2022-02-09 07:28:44.000,31.3495831,-24.5158606,0.0,"14",,,3426,3416,2.56,3329269730,0.24,2022-02-09 07:06:42.000,"A",32,3,1321,1.6,9,0.1,82.58,492.8,,false,-9.0,63.0,-45.0,21504,-5,11,-95,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136155,true,2022-02-09 07:28:45.000,31.3495826,-24.5158624,0.0,"14",,,3426,3416,2.56,2882019335,0.36,2022-02-09 07:06:42.000,"A",32,3,1322,1.6,9,0.4,137.63,492.7,,false,-183.0,129.0,-31.0,-14792,5,20,-112,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136158,true,2022-02-09 07:28:46.000,31.3495823,-24.5158635,0.0,"14",,,3426,3416,2.56,942196838,0.24,2022-02-09 07:06:42.000,"A",32,3,1323,1.6,9,0.11,137.63,492.5,,false,-176.0,38.0,-52.0,-25186,12,3,-80,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136165,true,2022-02-09 07:28:47.000,31.349583,-24.5158628,0.0,"14",,,3426,3413,2.56,2101890487,0.33,2022-02-09 07:06:42.000,"A",32,3,1324,1.6,9,0.24,137.63,492.3,,false,-90.0,38.0,-68.0,-28597,59,-34,-105,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136166,true,2022-02-09 07:28:48.000,31.3495855,-24.5158632,0.0,"14",,,3426,3414,2.56,707668113,0.38,2022-02-09 07:06:42.000,"A",32,3,1325,1.6,9,0.22,137.63,492.2,,false,-66.0,58.0,-66.0,-26376,79,-40,-124,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136170,true,2022-02-09 07:28:49.000,31.3495849,-24.5158647,0.0,"14",,,3426,3416,2.56,1754153529,0.33,2022-02-09 07:06:42.000,"A",32,3,1326,1.6,9,0.29,137.63,492.1,,false,-51.0,61.0,-61.0,-25603,83,-55,-125,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136177,true,2022-02-09 07:28:50.000,31.3495844,-24.5158639,0.0,"14",,,3426,3416,2.56,3501331142,0.23,2022-02-09 07:06:42.000,"A",32,3,1327,1.6,9,0.12,137.63,492.2,,false,-22.0,32.0,-46.0,-25733,78,-88,-106,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136179,true,2022-02-09 07:28:51.000,31.3495848,-24.5158615,0.0,"14",,,3426,3417,2.56,357950476,0.41,2022-02-09 07:06:42.000,"A",32,3,1328,1.6,9,0.31,137.63,492.4,,false,-22.0,76.0,-46.0,-22392,50,-30,-73,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136185,true,2022-02-09 07:28:52.000,31.3495836,-24.51586,0.0,"14",,,3426,3417,2.56,2373387677,0.35,2022-02-09 07:06:42.000,"A",32,3,1329,1.6,9,0.26,137.63,492.4,,false,-44.0,110.0,-42.0,-12706,44,-11,-108,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136188,true,2022-02-09 07:28:53.000,31.349582,-24.5158592,0.0,"14",,,3426,3414,2.56,1397030756,0.26,2022-02-09 07:06:42.000,"A",32,3,1330,1.6,9,0.19,137.63,492.9,,false,-16.0,122.0,-22.0,-12729,57,-12,-103,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136191,true,2022-02-09 07:28:54.000,31.3495815,-24.51586,0.0,"14",,,3426,3416,2.56,1553310978,0.37,2022-02-09 07:06:42.000,"A",32,3,1331,1.6,9,0.04,137.63,493.0,,false,-33.0,103.0,-35.0,-14826,53,-18,-99,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136196,true,2022-02-09 07:28:55.000,31.3495814,-24.5158599,0.0,"14",,,3426,3416,2.56,1548511112,0.29,2022-02-09 07:06:42.000,"A",32,3,1332,1.6,9,0.08,137.63,493.1,,false,-21.0,99.0,-25.0,-15816,54,-26,-95,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136199,true,2022-02-09 07:28:56.000,31.3495811,-24.5158601,0.0,"14",,,3426,3416,2.56,360505726,0.4,2022-02-09 07:06:42.000,"A",32,3,1333,1.6,9,0.02,137.63,493.1,,false,-35.0,83.0,-45.0,-19912,47,-25,-86,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136204,true,2022-02-09 07:28:57.000,31.3495822,-24.5158622,0.0,"14",,,3426,3416,2.56,3819470839,0.3,2022-02-09 07:06:42.000,"A",32,3,1334,1.6,9,0.37,141.56,492.8,,false,-139.0,99.0,-59.0,-26113,32,8,-70,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136208,true,2022-02-09 07:28:58.000,31.3495844,-24.5158625,0.0,"14",,,3426,3416,2.56,2285132870,0.3,2022-02-09 07:06:42.000,"A",32,3,1335,1.6,9,0.22,141.56,492.8,,false,-75.0,43.0,-59.0,-28358,58,-46,-105,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136210,true,2022-02-09 07:28:59.000,31.3495884,-24.5158632,0.0,"14",,,3426,3413,2.56,847285089,0.32,2022-02-09 07:06:42.000,"A",32,3,1336,1.7,8,0.6,120.59,492.9,,false,-158.0,16.0,-60.0,-31952,101,53,5,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239136214,true,2022-02-09 07:29:00.000,31.3495885,-24.5158649,0.0,"14",,,3426,3417,2.56,1147895125,0.46,2022-02-09 07:06:42.000,"A",32,3,1337,1.6,9,0.46,157.94,493.5,,false,-96.0,-24.0,-56.0,-31308,29,5,70,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
